No,Date,Username,Tweet
1,2022-03-30T23:57:43.000Z,"tim
@indomirebuss
·
Mar 31, 2022",Bismillah tahun depan dan seterusnya di jogja- malang-banyuwangi- jakarta- bali- sumba- alias terserah deh ya Allah dimana asal ga di pulau awalan s ini
2,2022-03-30T23:24:25.000Z,"Michael
@michael_elijah
·
Mar 31, 2022","@A_ChristyJKT48
 pagi Christy.. Puji Tuhan selamat sampai rumah.. Gak perlu di Bali di tempat wisata manapun harus jago nawar kalau gak dikenain harga mahal mentang mentang turis.  iya segar banget cuaca panas makan gelato. Aku gak sadar kalung kalian samaan.  #ChriStory"
3,2022-03-30T23:21:57.000Z,"badi_fg #GreFenCyn
@_cranberries1
·
Mar 31, 2022","bnyak yg bilang kalo Gita itu misterius, tapi sebenernya Feni malah yg lebih misterius. bnyak yg gak tau sebenernya feni itu orang yg introvert, walaupun emg keliatan ekstrovert. mungkin itu juga yg jadi alesan dia gak mau ikut liburan ke bali."
4,2022-03-30T23:10:30.000Z,"chinduu
@cecechindu
·
Mar 31, 2022","Jadi inget dulu pas keterima Snmptn , yang lain ditemenin orang tua, la emak bapa gue lagi di bali liburan, cuma by phone aja 
""Keterima snmptn"" 
""Alhamdulillah, syukur atuh"" 

Udeh abis itu facebook an lagi gue dirumah.
Ga ada haru haru gimane gitu "
5,2022-03-30T22:54:08.000Z,"snoop
@peppreoni
·
Mar 31, 2022","AWW share foto liburanmu di Bali dongs (kl mw) -dr ak, yg pen jalan2 ke Bali dll tp tydak mmpu"
6,2022-03-30T20:39:49.000Z,"diavolo_master_of_deception
@karitramanta
·
Mar 31, 2022","Gw Bali Asli, bapak gw bilang ke gw jangan pernah ke Bali Klo bukan pas liburan. Terlalu banyak yang ngga bener disana. Ya ngga salah sih. Gaya casual bocahan Foto aja middle finger up semua. Baru sma dah banyak yg minum2. Lebih seru Jakarta lagian hehe. Tapi tetep ke pribadi sih"
7,2022-03-30T19:04:00.000Z,"RoyDrumm3r
@RoyDrumm3r
·
Mar 31, 2022","Astaghfirullahaladziim.. dominasi mgkn iya, tp byk jg klien2 sy, tmn2 & saudara sy yg mudik ke pulau sumatera, keluarga adik kandung & ipar sy ke bangka belitung, tetangga kalimantan, sulawesi, karimun, madura, bali dll. biasanya org pinter tdk mengatakan org lain gobl*k"
8,2022-03-30T18:57:35.000Z,"Arlyan Zaky
@Lyennn___
·
Mar 31, 2022","OMG 
@C_JessiJKT48
, terima kasih udah cerita Dan foto fotonya, seneng deh kalau lihat kamu seneng, semoga lain waktu ada kesempatan ke bali lagi ya, selamat istirahat Jc, have a nice dream #JawabJeci"
9,2022-03-30T18:39:16.000Z,"MIKAEL.
@canderaga
·
Mar 31, 2022","Liburan ke Bali, yuk? 
@canderama"
10,2022-03-30T18:32:43.000Z,"Ardi
@Ardianale
·
Mar 31, 2022",Bali itu pulau dewata. Kamu itu orang yang kuinginkan hidup bersama secara dewasa. steffizmr15
11,2022-03-30T18:08:24.000Z,"Ramadhan Radityatama
@BangRama_18
·
Mar 31, 2022","Maap nih kalo bawel

Pen balik liburan kesono lagi kgk nih dek wkwkwk 
Kalo aku sih dua sih ke bali ape ke jogja wkwkwk"
12,2022-03-30T18:01:29.000Z,"Ai
@arienovs_
·
Mar 31, 2022",Foto-foto Gita di Bali favoritku.
13,2022-03-30T17:47:31.000Z,"Dánbò
@MohamadBondan
·
Mar 31, 2022",Jadi berapa total semua foto member yang dikirim selama 3 hari di Bali? (40 poin)
14,2022-03-30T17:45:37.000Z,"josh
@abcdobleh
·
Mar 31, 2022",Liburan ke bali adalah konten kesukaan umat wwkk
15,2022-03-30T17:40:36.000Z,"Alvin Andri
@AlvinAndriHakim
·
Mar 31, 2022","@gabyJKT48
 udah jalan pulang ya dari Bali? 

Hati-hati ya dijalan, jangan lupa berdoa sebelum dan saat diperjalanan

Ya Allah, Lindungilah perjalanan Kami (team jkt48) dan jauhilah dari hal2 yg Buruk, Masalah, Musibah, Mudharat dan Bahaya dan selamat sampai tujuan, Amiiin "
16,2022-03-30T17:09:53.000Z,"Apid
@xxxapdkrn
·
Mar 31, 2022","iya sempet delay kan pesawat, aku kira bakal lama cuma syukur deh cuma bntr ya delay ny, dan alkhamdulillah skrg uda smpe jakarta uda smpe rumah ya de  gimana jdi seneng ga liburan 3 hri di bali nya? 
@A_ChristyJKT48
 #ChriStory"
17,2022-03-30T17:04:40.000Z,"Rayinda
@rayindafrdla
·
Mar 31, 2022","Aaaaa makasih Del foto rare nya, Adel di Bali lgi jadi mode Aldo #JawabDel 
@R_AdelJKT48"
18,2022-03-30T17:03:21.000Z,"Shani
@Shkni
·
Mar 31, 2022",Itu lagi touring aja di Bali naik jeep heheh. Lagi liburan akuuu.
19,2022-03-30T17:03:02.000Z,"Shani
@Shkni
·
Mar 31, 2022",Liburan ke Bali nih kak!! Udah liat foto-fotonya belum?
20,2022-03-30T16:54:31.000Z,"jimin
@95zrar
·
Mar 30, 2022","kami memang punya vila di bali nder  itu kebetulan lagi visit vila kami, sekalian kami liburan "
21,2022-03-30T16:54:17.000Z,"edᥱn.
@svajenna
·
Mar 30, 2022","ㅤ   
Matahari Bali hari ini cukup terik membuat para manusia penuh dengan peluh. Cuaca seperti benar-benar menggambarkan Bali yang sebenarnya. Tidak heran jika banyak turis yang berlibur ke daerah ini. 
   ㅤ"
22,2022-03-30T16:53:50.000Z,"Shanti Shochiba
@ShanSho_
·
Mar 30, 2022",Kirain dreamland nama pantai yg di Bali 
23,2022-03-30T16:53:30.000Z,"Nad - simp for budak kelantan
@nadzzraa
·
Mar 30, 2022","Pulau sebelah tuh mana sumantera, kalimantan, sulawesi, papua, apa bali?"
24,2022-03-30T16:53:23.000Z,"Desy Choi
@blackzone_77
·
Mar 30, 2022","Kacau, malam malam pengen lumpiah Bali yg di jual dekat pantai kuta itu loo  jauh banget lagi "
25,2022-03-30T16:47:29.000Z,"Rutan Sinjai
@sinjai_rutan
·
Mar 30, 2022","16. Kemenkumham Sulsel: Pada kegiatan ini dihadiri langsung Jajaran Pimpinan Tinggi Pratama Ditjen AHU dan para peserta keg yakni Kepala Divisi Pelayanan Hukum dan HAM perwakilan Kanwil di 17 Provinsi meliputi Seluruh pulau Jawa, Sulawesi, Bali, Maluku, Papua, NTT, dan NTB."
26,2022-03-30T16:46:20.000Z,"Orange Juice
@sepp_adam
·
Mar 30, 2022","Keasikan jadi gak mau pulang tapi emang Bali bagus banget yahNanti liburan ke Bali aja lagi
Glad that u had fun, makasih udah cerita panjang lebar juga
Selamat istirahat juga dd~ ditunggu foto2nya~ spam yg banyak 
@A_ChristyJKT48
 #ChriStory"
27,2022-03-30T16:36:32.000Z,"lonte
@_lonelyteenager
·
Mar 30, 2022","Yang minjemin duit lagi lembur ampe jam segini, yang dipinjemin duit lagi liburan ke Bali, keras banget dunia."
28,2022-03-30T16:35:52.000Z,"koh dnt
@donatkukus
·
Mar 30, 2022",Jeketi dah pulang berarti di bali bener2 pure liburan ya
29,2022-03-30T16:46:20.000Z,"Orange Juice
@sepp_adam
·
Mar 30, 2022","Keasikan jadi gak mau pulang tapi emang Bali bagus banget yahNanti liburan ke Bali aja lagi
Glad that u had fun, makasih udah cerita panjang lebar juga
Selamat istirahat juga dd~ ditunggu foto2nya~ spam yg banyak 
@A_ChristyJKT48
 #ChriStory"
30,2022-03-30T16:36:32.000Z,"lonte
@_lonelyteenager
·
Mar 30, 2022","Yang minjemin duit lagi lembur ampe jam segini, yang dipinjemin duit lagi liburan ke Bali, keras banget dunia."
31,2022-03-30T16:35:52.000Z,"koh dnt
@donatkukus
·
Mar 30, 2022",Jeketi dah pulang berarti di bali bener2 pure liburan ya
32,2022-03-30T16:31:34.000Z,"d i t a f i t r i y
@Divantarie
·
Mar 30, 2022","enak kalau liburan ke Bali punya duit banyak. mau cerita pas studytour ke Bali dulu, cuma jalan2 di pantai kuta, makan jagung bakar sambil ngelihatin bule lalu lalang. belanja oleh2 di pasar, itupun yg dibeli cuma selembar kaos, selusin gantungan kunci, dan sebonggol salak "
33,2022-03-30T16:25:46.000Z,"eunhee.
@vitamingyuuu
·
Mar 30, 2022","mau kuliah tp bs ke pantai dan bs dpt libur yg org laen gk dpt? ayo kuliah fk di bali

libur byk, bs ke pantai, tp stresnya tinggi. sekian."
34,2022-03-30T16:22:42.000Z,"Rafi Peminat no.1 Anindya
@Madfidi_
·
Mar 30, 2022",Galeri dipenuhi putri-putri kawai yg habis liburan di Bali
35,2022-03-30T16:22:12.000Z,"♡
@wouldyoubemymey
·
Mar 30, 2022",kadang gua kalo liat foto treasure pas di bali masih shock sambil ketawa
36,2022-03-30T16:21:46.000Z,"Bal
@M_bal7
·
Mar 30, 2022",Mau tak end disini tapi takutnya do'i share foto/video pas masih di Bali
37,2022-03-30T16:09:12.000Z,"Lapas Narkotika Sungguminasa
@lpnsungguminasa
·
Mar 30, 2022","16. Kemenkumham Sulsel: Pada kegiatan ini dihadiri langsung Jajaran Pimpinan Tinggi Pratama Ditjen AHU dan para peserta kegiatan yakni Kepala Divisi Pelayanan Hukum dan HAM perwakilan Kantor Wilayah di 17 Provinsi meliputi Seluruh pulau Jawa, Sulawesi, Bali, Maluku, Papua, NTT."
38,2022-03-30T16:04:44.000Z,"Apid
@xxxapdkrn
·
Mar 30, 2022","""angel aja ulangan di bali""
hmmm gemass sekali ternyata oshi saya di bali ga cuma liburan wkwk
thanks u tante  uda jemput dede di bandara juga "
39,2022-03-30T15:51:22.000Z,"Akmal Nr
@AkmalNr27
·
Mar 30, 2022",Berarti kalo perjalanan dari bali ke jakarta waktunya ngestuck
