No,Date,Username,Tweet
1,2021-12-24T23:50:40.000Z,"iswinarni
@iswinarni1
·
Dec 25, 2021","SELAMAT HARI NATAL
Buat teman,sahabat dan saudara yg merayakan. Semoga damai natal bersama kita
.
.
.
Buat Ezra dan mbk Tari sekeluarga selamat natal,ya. Kapan balik k Bali(kangen)"
2,2021-12-24T23:43:55.000Z,"chiicomms open
@chiizuplease
·
Dec 25, 2021",Aku sih tinggal di bali jadi ya bukan liburan gitu si 
3,2021-12-24T22:56:10.000Z,"ルナLUNA
@lunacchan1801
·
Dec 25, 2021","Belum lagi krn tinggalnya di Denpasar, di kota yang sangat heterogen, akhirnya jd ga bisa berbahasa Bali, ga paham budaya Bali juga.

Sedih ga sih??"
4,2021-12-24T22:32:52.000Z,"Pastajellyy
@pastajellyy
·
Dec 25, 2021","Awoakwoak :v masih betis paha lho, Gimana kalau dia ke pantai bali coba "
5,2021-12-24T22:24:24.000Z,"Heri Suwondo
@HeriSuwondo2
·
Dec 25, 2021","Stlh hutan digunduli seluas 3x pulau Bali untuk tambang & kebun sawit dgn payung hukum UU Ciptakerja, rakyat yg lazimnya dapat banyak kompensasi malah kebanjiran berbulan2 & kena bencana. Harga minyak goreng, telur, kedelai & sembako lain meroket. Seharusnya kalian tanggungjawab!"
6,2021-12-24T19:07:05.000Z,"dy
@ngmilktea
·
Dec 25, 2021","harus tutup buku tahun ini. 2022 gaboleh ada dia lagi dihidupku. udah cape banget mentingin perasaan orang lain terus. tahun depan aku kerja keras, aku kaya raya, ketemu pasangan yang saling membutuhkan, bisa pergi main jalan jalan keluar bali."
7,2021-12-24T18:49:59.000Z,"PERSPECTIVE
@___perspective
·
Dec 25, 2021",kayaknya motorku sudah kuat untuk pergi ke bali..
8,2021-12-24T17:53:37.000Z,"Ibunya zeze
@cahnglames
·
Dec 25, 2021",Pengen liburan ke bali wkwk
9,2021-12-24T16:59:54.000Z,"hel
@johxfam
·
Dec 24, 2021","lagi liburan ke bali, lagi mau cobain kuliner sana sini, kan makanan bali rata” pedes semua ya, BARU DAY 1 GUE SARIAWAN ANJGGGG?!?!"
10,2021-12-24T16:56:51.000Z,"ayy ‹𝟹 ࿔
@eclairsweety
·
Dec 24, 2021","SEMPAT LEWAT TL RASA NYA KM MAU LIBURAN KE BALI, WOWW 6 HARI LG"
11,2021-12-24T16:55:31.000Z,"Syahreza, Choi The Kid.
@cscoupsvt_
·
Dec 24, 2021","Selama tiga hari diBali, kelima pemuda tersebut sangat menikmati hari liburnya, mereka pergi ke beberapa tempat wisata yang ada di Bali, seperti Ke bukit Campuhan, Bali Bird Park,"
12,2021-12-24T16:34:02.000Z,"Ardi
@Ardianale
·
Dec 24, 2021",Bali itu pulau dewata. Kamu itu orang yang kuinginkan hidup bersama secara dewasa. steffizmr15
13,2021-12-24T16:33:44.000Z,"SEKIZO
@AKANG_LONTONG
·
Dec 24, 2021","healing ya liburan
ya bali
ya cherrss
ya ngabisin duit"
14,2021-12-24T16:18:46.000Z,"princles
@cookiwsncrim
·
Dec 24, 2021",fix gw kalo ke bali bikini an si di pantai
15,2021-12-24T16:10:16.000Z,"高橋日村
@Rend1905
·
Dec 24, 2021","bang Eric tinggal di Maluku?
jauh juga ya, pan kapan liburan ke Bali bang sekalian honeymoon dengan istri tercinta "
16,2021-12-24T15:51:36.000Z,"Anubis
@plumpotatosack
·
Dec 24, 2021",Kadang gw lupa Bali kenapa disebut sebagai pulau dewata karena waw very anker very spiritual
17,2021-12-24T15:42:05.000Z,"روح عبدالله
@TzeNOgmZv8vMOOZ
·
Dec 24, 2021",Halo... Apakah pariwisata dibuka di Bali... dan apa syarat untuk perjalanan?
18,2021-12-24T15:38:26.000Z,"raphael
@rphaelkwk
·
Dec 24, 2021",Dimana mana ada chimed. Pd liburan ke bali smua kyknya
19,2021-12-24T15:36:59.000Z,"Nabila Hafizah2
@NabilaHafizah2
·
Dec 24, 2021","Bali indah kak icis, tempat para wisata yg paling diminati mancanegara dan wisatawan lokal. Tapi saya mau liburan ke malang buat ketemu mertua hehehe."
20,2021-12-24T15:25:01.000Z,"Yoichi isagi
@dekatakterlihat
·
Dec 24, 2021","baik roadtrip ke pulau bali sudah masuk kedalam wish list, semoga terwujud"
21,2021-12-24T15:19:57.000Z,"blue saturn
@thebluerainyday
·
Dec 24, 2021","Pernah juga waktu kerkel bahasa Jawa, aku overwhelmed bgttt sampe pen nangis, sementara dia tuh juga sibuk sm organisasinya, kayaknya pas itu lg persiapan pergi ke Bali jd dia sebenernya juga super sibuk bgt"
22,2021-12-24T15:18:22.000Z,"Taekooky
@Taekooky9
·
Dec 24, 2021",Iya ni aku udah list yg ada di au sizzling kaaa hahaha karena baca au ka ire jd pgn coba kesana trrutama yg daerah kintamani krn klo ke bali pasti cuma ke pantai pantai aja bosann. Thanks utk au nya yg keren keren kak ireee 
23,2021-12-24T15:14:48.000Z,"V.
@kthgemoy
·
Dec 24, 2021","Ni klau gua lgi dibali bareng keluarga bskny pagi sepi cmn gua sma kakak di rmh krna pd pergi kegereja, tp abis itu pergi jalan2 dan di belanjain natalan hng, alias kangen bali:("
24,2021-12-24T15:06:26.000Z,"#tarotbyyaya
@esjeruknipisss
·
Dec 24, 2021",di Bali udah terbiasa liat pantai yg lebih cakep 
25,2021-12-24T15:00:31.000Z,"Raja inal ritonga
@inalritonga
·
Dec 24, 2021","Selamat liburan ke Bali kak met 
Untuk beberapa urusan organisasi, mungkin aku lebih lihai 
Tapi untuk hal urusan hati 
Aku jauuuhh lebih tidak mengerti 
Itu sebabnya, aku sering konsul., acapkali 

Terimakasih telah bersedia ku repotkan berulangkali"
26,2021-12-24T14:59:40.000Z,"zilo | calon bigwin ★彡
@zilowincityx
·
Dec 24, 2021","kangen main, dki dki jakarta dki a ai b bobi ca ci cu dewa dewi go go go disko la la la sepak bola li li li tari bali"
27,2021-12-24T14:40:04.000Z,"kaconk
@bangprik
·
Dec 24, 2021",Iyo haha. Mau liburan ke bali
28,2021-12-24T14:36:44.000Z,"Grab Indonesia
@GrabID
·
Dec 24, 2021","Si Kasih pergi ke Bali 
Terima kasih kembali  - Pute"
29,2021-12-24T14:28:43.000Z,"ire. (blm up au)
@eclairedelange
·
Dec 24, 2021","HAHAHAHAH villa km bisa search di ig banyak kok rekomen2 gituuu aku gak pernah nginep2 di vila sih kalo di bali 

kalo tempat wisata sesuai auku ajaa bedugul bagus, kintamani, air terjun di singaraja, pantai2"
30,2021-12-24T14:59:40.000Z,"zilo | calon bigwin ★彡
@zilowincityx
·
Dec 24, 2021","kangen main, dki dki jakarta dki a ai b bobi ca ci cu dewa dewi go go go disko la la la sepak bola li li li tari bali"
31,2021-12-24T14:40:04.000Z,"kaconk
@bangprik
·
Dec 24, 2021",Iyo haha. Mau liburan ke bali
32,2021-12-24T14:36:44.000Z,"Grab Indonesia
@GrabID
·
Dec 24, 2021","Si Kasih pergi ke Bali 
Terima kasih kembali  - Pute"
33,2021-12-24T14:28:43.000Z,"ire. (blm up au)
@eclairedelange
·
Dec 24, 2021","HAHAHAHAH villa km bisa search di ig banyak kok rekomen2 gituuu aku gak pernah nginep2 di vila sih kalo di bali 

kalo tempat wisata sesuai auku ajaa bedugul bagus, kintamani, air terjun di singaraja, pantai2"
34,2021-12-24T14:25:22.000Z,"Taekooky
@Taekooky9
·
Dec 24, 2021",Kak ire mau dong direkomendasiin tempat wisata di bali  yang oke oke sama vila kaya punya argha tapi harganya oke hihi maacii
35,2021-12-24T14:23:58.000Z,"doubleyou
@starkimw
·
Dec 24, 2021",Kangen liburan nataru di bali :((
36,2021-12-24T14:23:00.000Z,"Gege Retika
@gegeyretika
·
Dec 24, 2021","Liburan pergi ke bali
Ga lupa minum antimo
Hujan hujan dingin sekali
Bagi mie ayam lah mo"
37,2021-12-24T13:21:33.000Z,"STAN 0WAVE YALL!
@alxxbz__
·
Dec 24, 2021",imejin lo liburan ke bali jeno lee
38,2021-12-24T13:15:49.000Z,"Rajatrip.com
@raja_trip
·
Dec 24, 2021","Paket Liburan ke Bali, Kuala Lumpur, Singapore, Bangkok, Hong Kong mulai dari 1,7jt/orang !! Contact Us : BBM : 746826BB"
39,2021-12-24T13:10:49.000Z,"Kanra | Chrome (2040)
@ripensoul_V
·
Dec 24, 2021","Tawanya semakin besar karena respon wira itu. ""Memang bukan main. Pelelangan semacam ini memang jadi ajang untuk unjuk diri."" Kanra melepas kacamata hitamnya. Ia menyelipkan benda itu pada saku. 

""Saya akan pergi ke Bali segera. Mungkin ada rekomendasi wisata?"""
40,2021-12-24T12:58:31.000Z,"asepudin
@asdn___
·
Dec 24, 2021",Bang shrlok aku mau liburan ke bali
41,2021-12-24T12:56:56.000Z,"intan
@skiesjae_
·
Dec 24, 2021",Saran aku sih kakak dri surabaya ke banyuwangi naik travel aja kak soalnya kalo naik kereta juga udah telat. Surabaya ke bwi perjalanan sekitar 6 sampe 7 an gitu kak. Baru nnti nyebrang ke Bali nya. Biasanya juga ada kok travel surabaya langsung ke bali
42,2021-12-24T12:56:37.000Z,"belle
@guudbye_
·
Dec 24, 2021",Bali lah.. mo liburan sekalian nagih utang
43,2021-12-24T12:42:32.000Z,"yonathan
@halomoanyr
·
Dec 24, 2021",siap hidup melarat di semarang demi bisa liburan di Bali
44,2021-12-24T12:17:11.000Z,"Mas Abe
@masabe__
·
Dec 24, 2021","Bali

bismillah dapet voucher liburan "
45,2021-12-24T12:16:11.000Z,"Plastic Bank Indonesia
@PlasticBankIND
·
Dec 24, 2021","Arie senang sekali bekerja di Plastic Bank Indonesia karena ia dapat berkontribusi untuk mencegah sampah plastik di laut dan tetap menjaga pulau asalnya, Bali agar tetap bersih dan bebas dari polusi sampah plastik. (5/5)"
46,2021-12-24T12:13:10.000Z,"فائز
@fihsar
·
Dec 24, 2021","Sekalian liburan, projectnya di bali. Mau gak?"
47,2021-12-24T12:10:31.000Z,"Aku
@yangindahindah
·
Dec 24, 2021","liburan ….
jogja / bali / lombok / bandung /
apa dufan aja yak ? "
48,2021-12-24T12:00:33.000Z,"Gémeaux
@ChaoticCastor
·
Dec 24, 2021","Liburan ke bali: 
healing ke pantai 
BJJ di synergy "
49,2021-12-24T11:56:29.000Z,"Matadewa Tour & Travel
@MatadewaT
·
Dec 24, 2021","Mari menikmati indahnya pulau dewata bali,  krn sekian lama kita sdh terkurung pandemi.#matadewarencar"
50,2021-12-24T11:55:31.000Z,"yhs
@bemaihealer
·
Dec 24, 2021","mau banget ini mah kalo liburan
ke bali entar kalo aku jadi pindah aja wkwk"
51,2021-12-24T11:54:34.000Z,"Lin. akun buat kirim fess doang
@Ivlinlin
·
Dec 24, 2021","WAHHH lagi liburan ke Bali? SENENGNYA ... AKU BELUM PERNAH KE BALI  OLEH OLEH JANGAN LUPAA /yh

SELAMAT BERLIBUR, ACEDD "
52,2021-12-24T11:52:16.000Z,"anggie 한 || 𝐅𝐚𝐝𝐞
@dohyon_eomma
·
Dec 24, 2021",ayo sini liburan ke bali 
53,2021-12-24T11:44:09.000Z,"nonaay~
@nonaaaaaaaay
·
Dec 24, 2021","Sini Bang, saya anterin muterin Bali, sy kasih tau Masjid2 besar, makanan halal. Gk cm di jln besar ampe masuk gang2 sy anterin. Yg deket Pantai juga sy anterin Bang. Sy lahir dan besar di Bali. Jd infonya pasti valid"
54,2021-12-24T11:39:00.000Z,"rendyready
@RianFitriansya7
·
Dec 24, 2021","Lyat orang orang di Instagram pada liburan ke bali dll kok enak bgt ya , , 

Apalah daya yang tak kaya dan tak good looking ini, gda yang minat ngajak liburan ,,

#needholiday"
55,2021-12-24T11:54:34.000Z,"Lin. akun buat kirim fess doang
@Ivlinlin
·
Dec 24, 2021","WAHHH lagi liburan ke Bali? SENENGNYA ... AKU BELUM PERNAH KE BALI  OLEH OLEH JANGAN LUPAA /yh

SELAMAT BERLIBUR, ACEDD "
56,2021-12-24T11:52:16.000Z,"anggie 한 || 𝐅𝐚𝐝𝐞
@dohyon_eomma
·
Dec 24, 2021",ayo sini liburan ke bali 
57,2021-12-24T11:44:09.000Z,"nonaay~
@nonaaaaaaaay
·
Dec 24, 2021","Sini Bang, saya anterin muterin Bali, sy kasih tau Masjid2 besar, makanan halal. Gk cm di jln besar ampe masuk gang2 sy anterin. Yg deket Pantai juga sy anterin Bang. Sy lahir dan besar di Bali. Jd infonya pasti valid"
58,2021-12-24T11:39:00.000Z,"rendyready
@RianFitriansya7
·
Dec 24, 2021","Lyat orang orang di Instagram pada liburan ke bali dll kok enak bgt ya , , 

Apalah daya yang tak kaya dan tak good looking ini, gda yang minat ngajak liburan ,,

#needholiday"
59,2021-12-24T11:34:04.000Z,"Lesti Maulindayani
@LestiLestiM
·
Dec 24, 2021",Betoool wkwkwk maaciw nemenin aku pergi jauh ke Arcamanik ya Nis definisi pas pulang dari Bandung timur ke Bandung Selatan  h-1 ke Bali ga punya tas tuh gmn ya konsep nya 
60,2021-12-24T11:32:01.000Z,".
@HHHHEEEEEEEEEE
·
Dec 24, 2021",Gara2 org pada ngestory ke bali/nusa tenggara gw yg tdnya gademen pantai jd kepengen syal
61,2021-12-24T11:19:37.000Z,"Laa / JASTIP KOREA
@cheonsalees
·
Dec 24, 2021",Wuihhh wkwkwk kebiasaan aku sehari2 itu tuh. Aku liburan kali ini ke bali nih hihi
62,2021-12-24T11:12:15.000Z,"Samong
@lordsamong
·
Dec 24, 2021","Kenapa liga indonesia gak ada budaya nilai transfer pemain atau pelatih ? kalau terbuka, berita olahraga di tv atau akun sosmed bola jadi punya bahan gak cuma liga eropa."
63,2021-12-24T11:00:50.000Z,"Digi Cell89
@DigiCell6
·
Dec 24, 2021",sepertinya ekonomi Bali masih terpuruk. untuk teman2 yang ke bali ingin liburan dan jasa transport bisa DM ya. terima kasih
64,2021-12-24T10:56:33.000Z,"Linggar
@_Jockerr
·
Dec 24, 2021","bos : kamu knp ga daftar PNS gar?
gw : enggak mas, saya mau fokus jd trader trus tinggal di bali, pagi liat pantai malamnya party

abis gw d ceramahin segala macem "
65,2021-12-24T10:45:42.000Z,"cipa♡ TMSD tag
@yedamwithme
·
Dec 24, 2021",Jadi nih ke Bali? Btw hati hati di perjalanan ya kak 
66,2021-12-24T10:44:39.000Z,"kath
@_YU9YEOM
·
Dec 24, 2021",liburan ke bali kaa???
67,2021-12-24T10:35:09.000Z,"HFA
@paguman
·
Dec 24, 2021","Beneer gw lg liburan keliling bali,banyuwangi,malang. Banyak org2 yg msh pake masker khusus nya daerah wisata."
68,2021-12-24T10:14:52.000Z,"Vanessa
@Lusteoul
·
Dec 24, 2021",aku di bali foto makanan mulu
69,2021-12-24T09:28:23.000Z,"BALI MERDEKA
@bali_merdeka
·
Dec 24, 2021","Apa yang terjadi pada warga Bali di pulau lain, dan minimnya perhatian pemerintah membuat Bali ingin Merdeka!"
70,2021-12-24T09:26:36.000Z,"Kanjeng Ailsa
@gemoycii
·
Dec 24, 2021","berlibur ke Bali esok hari. Pada pagi hari nya, semua anggota kelompok 15 sudah siap untuk pergi berlibur,  mereka pergi pukul 09:30pm, karena mereka memilih jam penerbangan pukul 10:00pm."
71,2021-12-24T09:25:39.000Z,"Kanjeng Ailsa
@gemoycii
·
Dec 24, 2021","Pada Malam hari, kelompok 15 berdiskusi untuk menentukan dimana mereka akan berlibur, Aksara menyarankan untuk berlibur ke pantai dan melihat sunset, tak lama kemudian, Ailsa menyarankan untuk berlibur ke Bali, para anggota sempat berpikir dan akhirnya memutuskan untuk pergi -"
72,2021-12-24T09:22:38.000Z,"@piqnic
·
Dec 24, 2021",liburan ke bali malah haid anjing
73,2021-12-24T08:56:08.000Z,"brav.
@bravalado
·
Dec 24, 2021","Emang ada benernya dulu aku nolak kamu, kalo dulu aku nerima kamu mungkin sekarang kamu ngga bakal liburan di Bali :')"
74,2021-12-24T08:53:07.000Z,"Killua Zoldyck
@arifwitch
·
Dec 24, 2021",Padahal kan bagus ya ada yang mau melestarikan budaya indonesia. biar bukan cuman bali doang yang terkenal budayanya tapi daerah lain jugaa... mana sebelnya itu jelas tariannya juga yang buat cowok. Hadeuhh aya aya wae ya 
