No,Date,Username,Tweet
0,2022-11-17T22:52:42.000Z,"bimasena
@bimasena28
·
Nov 18, 2022",Sy org bali tdk setuju klo pulau bali di sambung jembatan dgn pulau lain
1,2022-11-17T22:52:09.000Z,"R
@ssevbnine
·
Nov 18, 2022",Eh dia ngapain di bali? Liburan?
2,2022-11-17T22:32:03.000Z,"alica
@vaiiryy
·
Nov 18, 2022","anjirrr gweh di bali 96% acara, 4% liburan"
3,2022-11-17T22:09:45.000Z,"B A Y I
@calateaaa
·
Nov 18, 2022","haein kenapa siii manis banget, ke bali mau kerja tapi sambil liburan bareng papa mama sama adek "
4,2022-11-17T22:09:06.000Z,"Ir.R.Sujiastono SH MSi Suji
@IrSujiSH
·
Nov 18, 2022","Selamat buat pak Kapolri dan seluruh jajarannya dari pusat sampai daerah yang Profesional dan Presisi atas suksesnya  menjaga keamanan, ketertiban untuk  kelancaran acara G20. Selamat juga buat Bali, dgn gelaran G20 yang aman dapat membangkitkan wisata Bali dan Indonesia. Aamiin"
5,2022-11-17T19:22:29.000Z,"notavailable
@nallaaa01
·
Nov 18, 2022","Smg fans dri luar tau privasi jhi mau bekerja plus liburan. Gak ada yg bar bar sampe nyamper nyamperin . Klo org Bali nya, gw percaya mereka klo ada artis kelas dunia pd santai santai aja. Krn tau privasi gak mau ganggu, gak mau bikin gak nyaman. Aduh knp jd khawatir yak "
6,2022-11-17T19:15:10.000Z,"YUWEN
@imyuwena
·
Nov 18, 2022",YoonA memilih Pulau BALI sebagai tempat bulan madunya.
7,2022-11-17T19:11:47.000Z,"notavailable
@nallaaa01
·
Nov 18, 2022",Bekerja dan liburan. Semoga menikmati Bali ya Jung Haein. Masih ada hawa hawa G20 kok 
8,2022-11-17T19:11:23.000Z,"Honey Bee Newwiee
@bakteriah
·
Nov 18, 2022","Itu pas ke Bali kayak pake tour guide gitu kah trs ada rombongannyaa?? 

Aku pergi sendirian cuma sekali pas mau utbk aja, yg lainnya harus sama mbakku kalau gak sama ibuk:'"
9,2022-11-17T18:50:28.000Z,"soomin, jo.
@JoSoomin_
·
Nov 18, 2022","✧ 5 tempat yang mau dikunjungi ✧

1. Rhine Falls, krna pasti tenang banget denger suara air terjun.
2. Pantai Kuta, Bali, Indonesia karena suka ke pantai
3. Eiffle Towers, mau romantis romantisan disana wkwkw.
4. Disney World, Orlando, aku bucin disney"
10,2022-11-17T18:42:00.000Z,"Diara
@Diaraas_
·
Nov 18, 2022","#CeritaAwesomePertama yang ga bakal gw lupain sih pas liburan ke Bali bawa hp buluk fotonya jadi jelek
Kalo pake #GalaxyA04s pasti hasil foto bakal kece deh
#PastiAwesomeDuluan"
11,2022-11-17T18:16:39.000Z,"samid
@dmsadtyp
·
Nov 18, 2022","met liburan ke bali bapakkuuuu, bismillah budal moleh slamet"
12,2022-11-17T18:11:22.000Z,"Lemon Squeezy
@nextlevel98
·
Nov 18, 2022","Pgn banget ngajakin orangtua liburan ke Bali, pake duit sendiri"
13,2022-11-17T18:04:31.000Z,"𝒊𝒏𝒊𝒔𝒊𝒂𝒍 𝑫.
@DINTVVVLS
·
Nov 18, 2022","Pengen banget liburan ke bali, pagi sampe siang nyantai aja di villa, sorean dikit baru ke beach club atau sekedar main di pantai, terus malemnya mam seafood sampe kenyang. HUHU!"
14,2022-11-17T18:42:00.000Z,"Diara
@Diaraas_
·
Nov 18, 2022","#CeritaAwesomePertama yang ga bakal gw lupain sih pas liburan ke Bali bawa hp buluk fotonya jadi jelek
Kalo pake #GalaxyA04s pasti hasil foto bakal kece deh
#PastiAwesomeDuluan"
15,2022-11-17T18:16:39.000Z,"samid
@dmsadtyp
·
Nov 18, 2022","met liburan ke bali bapakkuuuu, bismillah budal moleh slamet"
16,2022-11-17T18:11:22.000Z,"Lemon Squeezy
@nextlevel98
·
Nov 18, 2022","Pgn banget ngajakin orangtua liburan ke Bali, pake duit sendiri"
17,2022-11-17T18:04:31.000Z,"𝒊𝒏𝒊𝒔𝒊𝒂𝒍 𝑫.
@DINTVVVLS
·
Nov 18, 2022","Pengen banget liburan ke bali, pagi sampe siang nyantai aja di villa, sorean dikit baru ke beach club atau sekedar main di pantai, terus malemnya mam seafood sampe kenyang. HUHU!"
18,2022-11-17T18:00:25.000Z,"affendi
@affendi90072188
·
Nov 18, 2022",Aku lebih seneng Objek Wisata nya karena bali bnyk tempat wisata yg bagus & aman...   
19,2022-11-17T17:51:11.000Z,"tari
@pinklavenderrr
·
Nov 18, 2022","Kalo liburan lama tuh makin lama ga sih ketemu ayang. Masa ntar ayang balik ke korea, doi masih di bali. Susah emang kalo sama2 sibuk "
20,2022-11-17T17:44:08.000Z,"tari
@pinklavenderrr
·
Nov 18, 2022",Yaampun liburan sama keluarga. Bisa lama nih kayanya di bali 
21,2022-11-17T17:36:00.000Z,"니타
@Jaenittt
·
Nov 18, 2022","Ih seneng deh ternyata haein ke bali buat liburan bareng keluarga nya....
Ada mama nya , papa nya , trs adeknnya..."
22,2022-11-17T17:12:37.000Z,"Be
@rockstarhope
·
Nov 18, 2022","nah iya aplg view pantai kek gt,pernah liat harga suite room di Seoul 150jt permalam gede sih cuma kalo dibanding suite room di Bali dr segi view sm interior kamar oke di bali"
23,2022-11-17T17:07:38.000Z,"니아
@Niniiihani
·
Nov 18, 2022","Jung Haein Cakep banget yaak .. seneng banget, sampe gk bisa tidur.. Alhamdulillah bisa ketemu dia.. 

Selamat bekerja sekaligus liburan bersama keluarga ya mas Haein  Enjoy in Bali "
24,2022-11-17T17:01:00.000Z,"Rage Against The Martin
@nopeaceinhere
·
Nov 18, 2022",Jare trip bali kak
25,2022-11-17T16:52:00.000Z,"R A R A
@Takinchi
·
Nov 17, 2022","Harusnya tidur nggak sih? Besok pagi tuh ketemu big boss, terus siang lanjut luar kota 

Pengen lanjut luar pulau (re: Bali) sekalian buat nyari jejak Jung Haein "
26,2022-11-17T16:40:35.000Z,"minumselalu
@estelermadu
·
Nov 17, 2022","Aku kenanga si kak, sek kebayang tinggal di rumah bali terus ke pantai, vibenya beh nempel"
27,2022-11-17T16:15:17.000Z,"Shandi
@LulusSekolah
·
Nov 17, 2022","Bagus di bali,di pulau jawa gk juara""."
28,2022-11-17T16:14:29.000Z,"^^
@akfjdl61
·
Nov 17, 2022","Sekalian liburan di bali, banyak pantai cantik"
29,2022-11-17T16:12:02.000Z,"KebabTurki
@k_frzl
·
Nov 17, 2022","kemarin waktu acara G20 di Bali, Bu Iriana foto bareng Bu Kim Kun-Hee Istri Presiden Korea Selatan.. kemudian gak ada angin gak ada hujan, pemilik akun twitter koProfilJati posting foto tersebut dengan caption yang merendahkan bu iriana.. gitu"
30,2022-11-17T16:06:07.000Z,"Bali Travego
@balitravego
·
Nov 17, 2022",Rental Mobil Di Bali - Paket Wisata Murah #rentalmobilbali #paketwisatabali #liburanbali #liburanbalimurah #sewamobilbali #balitravego
31,2022-11-17T15:50:31.000Z,"Irma - Teman Buku
@ikarireads
·
Nov 17, 2022","Padahal tinggal tambah -ng. Btw teh, mau tanya-tanya soal liburan ke bali dong. Nanti aku japri ya"
32,2022-11-17T15:28:23.000Z,"not so private diary | -er
@Fangurlingbabes
·
Nov 17, 2022",Haein di bali sekalian liburan ga ya
