No,Date,Username,Tweet
1,2022-02-27T23:09:14.000Z,"Cappucino
@Aiu_pramudya
·
Feb 28, 2022",Sering q alami Krn sering pake bikini ato baju pendek padahal kl pun pake bikini pas pergi berenang itu jg kl LG di bali
2,2022-02-27T21:10:36.000Z,"y a k
@hardfeelingssz
·
Feb 28, 2022","so.....

next trip, Bali boleh dicoba lah yaaa"
3,2022-02-27T20:15:48.000Z,"Rajatrip.com
@raja_trip
·
Feb 28, 2022","Paket Liburan ke Bali, Kuala Lumpur, Singapore, Bangkok, Hong Kong mulai dari 1,7jt/orang !! Contact Us : BBM : 746826BB"
4,2022-02-27T20:08:49.000Z,"Anarki.
@anarkiisme
·
Feb 28, 2022","Kemudian ia pergi ke dapur dan membuatkan es teh untuknya, dan juga kopi panas hitam untuk sang kekasih.

“Itu Omurice kamu bawa dari Bali ke Jakarta terus Surabaya terus ke Jakarta lagi?” Tanyanya dengan sangat lengkap, sebenarnya hanya candaan semata."
5,2022-02-27T18:45:42.000Z,"fatika
@fatikaindh
·
Feb 28, 2022",Soalnya akses ke bali lebih gampang kak. Banyuwangi baru merintis wisata jg jd butuh dana kayanya wkwk
6,2022-02-27T17:05:32.000Z,"gak boleh kosong
@merpatibodo
·
Feb 28, 2022",Tendangan spektakulernya membawa kebahagiaan Pulau Jawa dan Bali kecuali Malang
7,2022-02-27T15:57:05.000Z,"kenta
@kentammt
·
Feb 27, 2022",hapsun! pengen main ke Bali deh… mau nemenin liburan ke Nusa Penida ndak? 
8,2022-02-27T15:42:36.000Z,"⾕: ˖ ۫ᥲtℎᥲᥣꪱᥲ⌁.˖
@hrjfoundathalia
·
Feb 27, 2022",Yang tanggal 3 bukannya di Bali doang ya yang libur? Aku taunya di luar pulau kek tetep aktif soalnya
9,2022-02-27T15:26:53.000Z,"a
@cigssafterscx
·
Feb 27, 2022","LILI eh gmna tulisannya ya pkoknya yg lagunya ada lili was little girl apa gmna pokonya itu deh. itu perjalanan study tour jogja bali, bali jogja YALLAH lagunya itu trus karena setiap bis mati tuh ngulang ke urutan 1 pdhl playlistnya blm slesai, jd kek sering bgt lagu itu"
10,2022-02-27T15:13:13.000Z,"aladinn
@Istiqomahhbekt1
·
Feb 27, 2022","Dasarr pelitt ko mnc.babymoon gjdi ke Bali bilangnya babymoon.skrng dibuatt Nino nelpon Andin dan dibuatt Andin tau secepatt itu.trss pulangg gtu aja??pokoknya hrss diganti ini liburan!!!hrs ke Bali gnti nya!!!! 
@MNC_Pictures"
11,2022-02-27T15:04:18.000Z,"edᥱn.
@svajenna
·
Feb 27, 2022","ㅤ   
Sejak lahir, Edrea sudah tinggal di Bali. Jadi wajar saja kalau pantai bukanlah hal yang asing bagi Edrea. Sepertinya hampir semua pantai di Bali sudah ia kunjungi. 
   ㅤ"
12,2022-02-27T14:46:46.000Z,"王妮妮
@nxvante
·
Feb 27, 2022",KLEN PERCAYA GASI SEMUA FOTO DI BALI W CUMA PAKE IP 6+ TAPI HASILNYA UDH SEBAGUS ITU
13,2022-02-27T14:44:55.000Z,"𝐂𝐋𝐀𝐈𝐑𝐄.
@cIairinee
·
Feb 27, 2022","⠀
Kami pergi cukup ramai, seingatku, sekitar 15 orang? Mereka teman-teman semasa kuliah dulu. Sudah lama tidak berkumpul, jadi sekalinya berkumpul, kita memutuskan untuk sekalian liburan saja di Bali. Melihat matahari tenggelam, hunting makanan, dan sekedar melepas penat.
⠀⠀"
14,2022-02-27T14:44:55.000Z,"𝐂𝐋𝐀𝐈𝐑𝐄.
@cIairinee
·
Feb 27, 2022","⠀
Hari itu adalah salah satu hari di bulan Maret di tahun 2018. Cukup lama kalau diingat-ingat sekarang, sudah hampir 4 tahun ternyata. Itu adalah kali pertama aku ke Bali bersama teman-temanku setelah tahun-tahun sebelumnya aku selalu pergi bersama keluargaku.
⠀⠀"
