No,Date,Username,Tweet
1,2022-05-30T23:21:07.000Z,"𝐒𝐢𝐫. 𝐁𝐥𝐚𝐜𝐤𝐭𝐨𝐧𝐞, 𝐀𝐥𝐞𝐱𝐚𝐧𝐝𝐞𝐫.
@blaxxtone
·
May 31, 2022","ㅤ

Enakan Bali apa Jogja?
Kayaknya gua butuh healing healing club. Menghindari pernikahan mantan speak aja kali ya lagi liburan?

ㅤ"
2,2022-05-30T22:45:24.000Z,"bbrrrrrrah 민구기
@jiminssye
·
May 31, 2022","Met pagiii bogor, nanti met malem bali. Yooo my first kinda solo trip "
3,2022-05-30T22:33:19.000Z,"bumn.wajo.hadir
@BUMNWAJOHADIR
·
May 31, 2022","Pameran Fotojurnalistik
INDONESIA MELALUI BENCANA
(Indonesian Surviving Disaster)

23-28  Mei 2022
Bali Nusa Dua Convention Center, Nusa Dua, Bali

Pameran foto ini Menampilkan 40 foto karya 23 pewarta foto Kantor Berita ANTARA."
4,2022-05-30T18:10:19.000Z,"aerise
@amarisetheolana
·
May 31, 2022",tpi jangan harap deh kalo harga pulang pergi Bandung Bali segitu ajaaa:)
5,2022-05-30T17:53:42.000Z,"Sasa
@cinnamongirlc
·
May 31, 2022","Liburan sis, lo pergi kemana dulu gitu, Bali kek atau kemana. Mokondo ga usah digalauin.
Peluk dari jauh "
6,2022-05-30T17:32:31.000Z,"Jay.
@jrystaljung
·
May 31, 2022","Grgr wenduy engk bawa oleh2 dr Bali, minimal bawa pasir pantai Bali kek!!! #ngelunjak"
7,2022-05-30T17:06:42.000Z,"Renjana | Follback please
@ddablue9
·
May 31, 2022","Mau solo trip ke bali kira-kira harus siapin uang berapa ya untuk biaya semuanya?
Ini first time mau solo trip sendiri "
8,2022-05-30T16:57:42.000Z,"watanabe
@anakjenlisa
·
May 30, 2022","Biasany gw yg ninggalin mama sendiri dirmh;liburan sama tmn. KeBandung, Bali, Jogja, bahkan gw tinggal keMenado. Skrg berasa bgt baru ditinggal keMenado dah sakit (nyeselnya baru skrng, selama ini terlalu sbk sama tmn lupa ada mama dirmh sendiri nungguin gw trs kl gw sibuk main)"
9,2022-05-30T16:23:30.000Z,"𝙎𝙚𝙩𝙞𝙖𝙬𝙖𝙣
@awanterbang__
·
May 30, 2022","Dari kecil kalo liburan sering ke Bali, tapi baru tahun ini dikira turis mancanegara pas ditawarin rent motor"
10,2022-05-30T16:08:48.000Z,"chibi naruto chan
@rimputlak
·
May 30, 2022","Gue sllu bilang ke suami klo gue bersyukur nikah sama dia. Salah satu alasannya krna dia slalu ngjak liburan ke Bali, tempat favorit kami. Nih orang dah kaya warlok, apal bnyak rute jalan smpe jalan tikus nya. Jdinya selalu menyenangkan. Gue ga ngebayangin klo ke Bali tanpa dia."
11,2022-05-30T15:59:49.000Z,"sebuahruanggila
@sebuahruanggila
·
May 30, 2022","Tidak bosan-bosannya, gue mengucapkan terima kasih sama Ryan, karena kalau gaada Ryan gue gatau mau kemana di Bali.
-
Juga pastinya sama Mumun, yang udah meyakinkan gue untuk pergi ke Bali. Udah hampir 1 tahun meyakinkan gue, sabar banget."
12,2022-05-30T15:42:51.000Z,"agung pramana
@agungpramanaa13
·
May 30, 2022","Jika jaman baliseering bali dijual sebagai pulau eksotis, maka hari ini bali dijual karena beach club dan festival musik. Kolonial sudah hilang mentalnya yang ketinggalan."
13,2022-05-30T17:06:42.000Z,"Renjana | Follback please
@ddablue9
·
May 31, 2022","Mau solo trip ke bali kira-kira harus siapin uang berapa ya untuk biaya semuanya?
Ini first time mau solo trip sendiri "
