No,Date,Username,Tweet
1,2021-12-10T23:53:42.000Z,"Nab
@xtrdnryfg
·
Dec 11, 2021",trip w ke bali ama ke lombok tuh beneran ??????????? paling ajaib
2,2021-12-10T23:39:11.000Z,"putrri
@putr1_s
·
Dec 11, 2021","Bali memiliki situs arkeologi bersejarah mirip Petra di Jordania selatan, yaitu situs Candi Gunung Kawi."
3,2021-12-10T23:38:32.000Z,"waldo-chan
@slapsommelier
·
Dec 11, 2021","Bali aesthetic ni bukan foto foto pura atau pantai, tapi foto pura kecil ada canang sari + kain poleng sama tiang ISP yang ngumpul banyak + kabelnya yang semrawut dalam satu frame."
4,2021-12-10T23:37:14.000Z,"himawan sugeha
@himawansugeha95
·
Dec 11, 2021","klo saya dapetnya Jogja, Pulau Komodo dan Bali, Mbak "
5,2021-12-10T23:12:21.000Z,"Vicky Hutagaol
@aboeji_jojo
·
Dec 11, 2021",Di bali? Orang Indo kah atau lagi liburan om?
6,2021-12-10T22:53:09.000Z,"Kusuma Loka
@kusuma_loka
·
Dec 11, 2021","Kalau yg perjalanan sangat jauh, Lampung - Bali misalnya, kan pas sampe Banyuwangi bisa jd dah lewat 24 jam, berarti test antigen ulang ya?"
7,2021-12-10T22:42:04.000Z,"Teddy Janitra
@TeddyJAGO
·
Dec 11, 2021","Mimpi ke Bali karena ada acara Wedding Anniversary 
@AlwinHerb
 & 
@radhiyandaru
 . Terus di ketemu 
@NoelGallagher
 disana, dibantu 
@mimosapudicaaa
 buat foto bareng. Terus muter2, ga sengaja ketemu bule2 serem dan dikejar mereka karena gw dikira sendirian (aneh!)"
8,2021-12-10T18:50:23.000Z,"somebymi
@kresekgadogado
·
Dec 11, 2021","Rachel vennya / rachel venya ini bakal dikucilkan dimana"" ga sih?
Apa sebulan dua bulan dia udah liburan ke bali atau endorse sampe titik"" lagi?"
9,2021-12-10T18:42:13.000Z,"AidilJumadi
@AidilJumadi
·
Dec 11, 2021",Pulau Bali dan Lombok masuk ke dalam daftar 10 pulau teratas di Asia berdasarkan Traveler's Choice Award.
10,2021-12-10T17:56:50.000Z,"abigail j kelly
@ajkkellyy
·
Dec 11, 2021",mending liburan ke jogja atau ke bali atau diem aja di bandung ya 
11,2021-12-10T17:17:02.000Z,"t a n
@divetojeno
·
Dec 11, 2021","worth it ga sih liburan ke bali pas musim ujan gini, tapi kalo gajadi liburan kek udah mau stres"
12,2021-12-10T17:02:15.000Z,"Rizky Mukti Pratama
@rizkymuktip
·
Dec 11, 2021",Tiba tiba komen selanjutnya adalah foto di Bali
13,2021-12-10T16:59:34.000Z,"Deni Nugraha
@DeniAgah
·
Dec 10, 2021",Recomend tmpat wisata di bali & lombok please 
14,2021-12-10T16:45:22.000Z,"cel
@crystalbearthv
·
Dec 10, 2021",Kapan ya bisa liburan ke bali :(
15,2021-12-10T16:24:15.000Z,"ERIKaaaa
@Erikkkkkf
·
Dec 10, 2021",Mohon untuk orang Bali kalo liat die disono suruh pergi aja pasti nih orang langsung party kebali nih
16,2021-12-10T18:42:13.000Z,"AidilJumadi
@AidilJumadi
·
Dec 11, 2021",Pulau Bali dan Lombok masuk ke dalam daftar 10 pulau teratas di Asia berdasarkan Traveler's Choice Award.
17,2021-12-10T17:56:50.000Z,"abigail j kelly
@ajkkellyy
·
Dec 11, 2021",mending liburan ke jogja atau ke bali atau diem aja di bandung ya 
18,2021-12-10T17:17:02.000Z,"t a n
@divetojeno
·
Dec 11, 2021","worth it ga sih liburan ke bali pas musim ujan gini, tapi kalo gajadi liburan kek udah mau stres"
19,2021-12-10T17:02:15.000Z,"Rizky Mukti Pratama
@rizkymuktip
·
Dec 11, 2021",Tiba tiba komen selanjutnya adalah foto di Bali
20,2021-12-10T16:59:34.000Z,"Deni Nugraha
@DeniAgah
·
Dec 10, 2021",Recomend tmpat wisata di bali & lombok please 
21,2021-12-10T16:45:22.000Z,"cel
@crystalbearthv
·
Dec 10, 2021",Kapan ya bisa liburan ke bali :(
22,2021-12-10T16:24:15.000Z,"ERIKaaaa
@Erikkkkkf
·
Dec 10, 2021",Mohon untuk orang Bali kalo liat die disono suruh pergi aja pasti nih orang langsung party kebali nih
23,2021-12-10T16:03:20.000Z,"avini is a complete mess
@pinyponnnnn
·
Dec 10, 2021","WKAKWKAKWK asli dr kmrn nyari foto  baru yg bagus gaada jir,,,,,, foto bali doang adanya"
