,0,1,2
0,2022-11-05T23:49:40.000Z,"calla
@caladelaide
·
Nov 6, 2022","tbtb inget dulu study tour ke Bali 5 harian (udh sama perjalanan), harusnya pulang dari Bali bikin laporan ilmiah gitu2 lah lupa jg gw, tp sampe gw lulus malah gak ngerjain apa2  gak ada guru yg nyinggung soal laporan pula"
1,2022-11-05T23:32:41.000Z,"Dwibayuwb
@Dwibayuwidyo
·
Nov 6, 2022",Dulu di sekolah sya jga gtu tapi ada 2 opsi yaitu ke Bali & Jawa atau di daerah sekitar. Namun ada beberapa murid yg masih keberatan sehingga diperbolehkan untuk di daerah dekat rumah saja. Intinya pada saat itu kami bertujuan untuk melakukan observasi budaya
2,2022-11-05T22:50:54.000Z,"ZeiNafs
@zaafyar
·
Nov 6, 2022",Tau gitu make free tiket gue ke Bali aja mayan 3 hari. Tapi disana mo kemana sama siapa. Sendiri random gapapa si harusnya atau langsung balik Jogja. Perjalanan di bus sudah cukup untuk jadi hiburan dan liburan gue
3,2022-11-05T21:41:13.000Z,"Beni 
@benicc20308
·
Nov 6, 2022","Khusus di Bali, disini àman walau gak balik nama.... Yang penting ada foto copy ktp pemilik aslinya. Soalnya agak ribet kalau balik nama di Bali. Harus punya ktp berdomisili di Bali."
4,2022-11-05T21:31:48.000Z,"Dival Alya Davirza
@Divalbukankapal
·
Nov 6, 2022","selat bali pulau penyu
lebah sengat kue bolu 
selamat pagi lulu
semangat selalu idolaku #kamuoshikusatusatunya"
5,2022-11-05T20:41:07.000Z,"hehe
@sainganmuasu
·
Nov 6, 2022",BALI! krn gue kmrn liburan disana 2 minggu ngerasa gue nemuin jiwa gue gue bisa bebas ngelakuin apapun
6,2022-11-05T20:10:35.000Z,"-
@namjoonkimt
·
Nov 6, 2022","Di trip ke Malang cuman 700an anjai kalau dari jateng. Bahkan, kmrin ue ke bali ikut trip 650ribu lohhh dari Malang ke Bali udah include semuanya. Makan, wisata, hotel, transportasi."
7,2022-11-05T19:44:44.000Z,"RosannaAPM
@rosannakartika
·
Nov 6, 2022","Gak sengaja nemu blog yg (kayaknya) buat tugas pas kelas XI, soalnya connect sama email buatan kelas XI. Postingan terakhir tentang perjalanan study tour ke Bali. Sedihnya, itu baru part pertama. Setelah dicek lagi ternyata part keduanya masih di draft dan baru kata sambutan "
8,2022-11-05T19:29:14.000Z,"Prusikuning
@nourmalia_dara
·
Nov 6, 2022",balik lagi ke pribadi orgnya. gue kebetulan emang gak pernah tertarik kehidupan malam di Bali. justru cari tenang. nongkrong di cafe paling weekend. sesekali staycation. ke pantai cuma 2ribu bayar parkir. kalo boros sih dimanapun sama. gak akan cukup.
9,2022-11-05T19:24:06.000Z,"Proffessor Doktor . abdul latif . M.of tech..
@abdulla71088263
·
Nov 6, 2022","BUTHO BUTHO HIJAU menguasai PULAU JAWA .... manusia manusia pindah ke PULAU BALI

MAJAPAHIT di BOM ATOM alien alien dari GUNUNG FUJI jepang

MADE in JAPAN"
10,2022-11-05T19:19:14.000Z,"イチャ - 伊查
@cha_vie
·
Nov 6, 2022","Do:
Hapal nama² jalan + daerah oneway/ rawan macet,
Better cicil motor than sewa motor bulanan,
Cari kos kosongan,
Baek² sama org Bali,
BERDOA!

Don't:
Sok²an,
Salah pergaulan,
Sembarang nginjek sesajen,
Menghina leluhur Bali, budaya Bali, & agama Hindu,
Keluar rumah pas Nyepi."
11,2022-11-05T19:29:14.000Z,"Prusikuning
@nourmalia_dara
·
Nov 6, 2022",balik lagi ke pribadi orgnya. gue kebetulan emang gak pernah tertarik kehidupan malam di Bali. justru cari tenang. nongkrong di cafe paling weekend. sesekali staycation. ke pantai cuma 2ribu bayar parkir. kalo boros sih dimanapun sama. gak akan cukup.
12,2022-11-05T19:24:06.000Z,"Proffessor Doktor . abdul latif . M.of tech..
@abdulla71088263
·
Nov 6, 2022","BUTHO BUTHO HIJAU menguasai PULAU JAWA .... manusia manusia pindah ke PULAU BALI

MAJAPAHIT di BOM ATOM alien alien dari GUNUNG FUJI jepang

MADE in JAPAN"
13,2022-11-05T19:19:14.000Z,"イチャ - 伊查
@cha_vie
·
Nov 6, 2022","Do:
Hapal nama² jalan + daerah oneway/ rawan macet,
Better cicil motor than sewa motor bulanan,
Cari kos kosongan,
Baek² sama org Bali,
BERDOA!

Don't:
Sok²an,
Salah pergaulan,
Sembarang nginjek sesajen,
Menghina leluhur Bali, budaya Bali, & agama Hindu,
Keluar rumah pas Nyepi."
14,2022-11-05T19:02:48.000Z,"Proffessor Doktor . abdul latif . M.of tech..
@abdulla71088263
·
Nov 6, 2022","di PULAU BALI 

aku MESJID BAWAH TANAH sekelas ISTIQLAL .... mungkin BALI UTARA biar aman dari GEMPA BUMI"
15,2022-11-05T17:47:37.000Z,"Wiarpiz
@wiar_piz
·
Nov 6, 2022",Pulau Dewata Bali merupakan 1 dari 10 pulau paling romantis di dunia. [majalah Travel+Leisure]
16,2022-11-05T17:47:21.000Z,"FEBRIA
@febrianingroemm
·
Nov 6, 2022","lagi akhir tahun, tp pengennya ke pantai, kangen banget sunset bali. anjr lah, kenapa bali? ya krn blm aja ke maldives atau tempat lain, arggh"
