,0,1,2
0,2022-04-29T23:17:43.000Z,"Maha Bali, PhD مها بالي
@Bali_Maha
·
Apr 30, 2022","I find the focus on free speech so distant from our culture here in Egypt. Like it is not the thing we have, in order to care about or protect, if you know what  mean"
1,2022-04-29T23:13:05.000Z,"bay
@sugar__bay
·
Apr 30, 2022",i need friends who are actually down to travel!!! and i don’t mean going to colorado or florida i mean pack ur shit UP and lets go explore another country!!! please! where are the girlies that wanna go to italy and bali and japan and will actually buy a ticket to GO!
2,2022-04-29T23:10:00.000Z,"luca sempers
@LucaSempers
·
Apr 30, 2022","to just go to bali and live there working in a little hut on the beach would be absolutely perfect, but i can’t which makes me want to do it more every day"
3,2022-04-29T23:02:45.000Z,"rae rae
@raeraedao
·
Apr 30, 2022","1. Was a celebrity hairdresser
2. Traveled the world doing hair and a private client of mine got booked on The Voice Australia.
3. I took my first no work just play holiday trip ever to Bali when I had 5 days off…
4. The rest is history"
4,2022-04-29T23:17:43.000Z,"Maha Bali, PhD مها بالي
@Bali_Maha
·
Apr 30, 2022","I find the focus on free speech so distant from our culture here in Egypt. Like it is not the thing we have, in order to care about or protect, if you know what  mean"
5,2022-04-29T23:13:05.000Z,"bay
@sugar__bay
·
Apr 30, 2022",i need friends who are actually down to travel!!! and i don’t mean going to colorado or florida i mean pack ur shit UP and lets go explore another country!!! please! where are the girlies that wanna go to italy and bali and japan and will actually buy a ticket to GO!
6,2022-04-29T23:10:00.000Z,"luca sempers
@LucaSempers
·
Apr 30, 2022","to just go to bali and live there working in a little hut on the beach would be absolutely perfect, but i can’t which makes me want to do it more every day"
7,2022-04-29T23:02:45.000Z,"rae rae
@raeraedao
·
Apr 30, 2022","1. Was a celebrity hairdresser
2. Traveled the world doing hair and a private client of mine got booked on The Voice Australia.
3. I took my first no work just play holiday trip ever to Bali when I had 5 days off…
4. The rest is history"
8,2022-04-29T23:17:43.000Z,"Maha Bali, PhD مها بالي
@Bali_Maha
·
Apr 30, 2022","I find the focus on free speech so distant from our culture here in Egypt. Like it is not the thing we have, in order to care about or protect, if you know what  mean"
9,2022-04-29T23:13:05.000Z,"bay
@sugar__bay
·
Apr 30, 2022",i need friends who are actually down to travel!!! and i don’t mean going to colorado or florida i mean pack ur shit UP and lets go explore another country!!! please! where are the girlies that wanna go to italy and bali and japan and will actually buy a ticket to GO!
10,2022-04-29T23:10:00.000Z,"luca sempers
@LucaSempers
·
Apr 30, 2022","to just go to bali and live there working in a little hut on the beach would be absolutely perfect, but i can’t which makes me want to do it more every day"
11,2022-04-29T23:02:45.000Z,"rae rae
@raeraedao
·
Apr 30, 2022","1. Was a celebrity hairdresser
2. Traveled the world doing hair and a private client of mine got booked on The Voice Australia.
3. I took my first no work just play holiday trip ever to Bali when I had 5 days off…
4. The rest is history"
